locationid,location,parameter,value,dateutc,datelocal,unit,latitude,longitude,country,city,ismobile,isanalysis,entity,sensortype
1092284,Wellington Place (elev: 90m),um005,1.7824137931034485,2023-12-05T04:00:00+00:00,2023-12-04T23:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),pm25,4.524137931034481,2023-12-05T04:00:00+00:00,2023-12-04T23:00:00-05:00,µg/m³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),temperature,45.3448275862069,2023-12-05T04:00:00+00:00,2023-12-04T23:00:00-05:00,c,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),voc,66.51034482758621,2023-12-05T04:00:00+00:00,2023-12-04T23:00:00-05:00,iaq,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um050,0.0068965517241379,2023-12-05T04:00:00+00:00,2023-12-04T23:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um100,0.003103448275862,2023-12-05T04:00:00+00:00,2023-12-04T23:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),pressure,993.5489655172412,2023-12-05T04:00:00+00:00,2023-12-04T23:00:00-05:00,mb,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um010,0.2144827586206897,2023-12-05T04:00:00+00:00,2023-12-04T23:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),pm10,5.7655172413793085,2023-12-05T04:00:00+00:00,2023-12-04T23:00:00-05:00,µg/m³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),humidity,43.206896551724135,2023-12-05T04:00:00+00:00,2023-12-04T23:00:00-05:00,%,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um025,0.0220689655172413,2023-12-05T04:00:00+00:00,2023-12-04T23:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um003,6.197586206896553,2023-12-05T04:00:00+00:00,2023-12-04T23:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),pm1,2.9551724137931035,2023-12-05T04:00:00+00:00,2023-12-04T23:00:00-05:00,µg/m³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),voc,67.45862068965516,2023-12-05T03:00:00+00:00,2023-12-04T22:00:00-05:00,iaq,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um050,0.0017241379310344,2023-12-05T03:00:00+00:00,2023-12-04T22:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),pm1,3.427586206896552,2023-12-05T03:00:00+00:00,2023-12-04T22:00:00-05:00,µg/m³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um100,0.0,2023-12-05T03:00:00+00:00,2023-12-04T22:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),temperature,45.75862068965517,2023-12-05T03:00:00+00:00,2023-12-04T22:00:00-05:00,c,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um025,0.0151724137931034,2023-12-05T03:00:00+00:00,2023-12-04T22:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um010,0.2155172413793104,2023-12-05T03:00:00+00:00,2023-12-04T22:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),humidity,42.75862068965517,2023-12-05T03:00:00+00:00,2023-12-04T22:00:00-05:00,%,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um005,1.94,2023-12-05T03:00:00+00:00,2023-12-04T22:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),pm10,5.76551724137931,2023-12-05T03:00:00+00:00,2023-12-04T22:00:00-05:00,µg/m³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),pressure,993.4644827586208,2023-12-05T03:00:00+00:00,2023-12-04T22:00:00-05:00,mb,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),pm25,4.886206896551726,2023-12-05T03:00:00+00:00,2023-12-04T22:00:00-05:00,µg/m³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um003,6.772068965517241,2023-12-05T03:00:00+00:00,2023-12-04T22:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),temperature,47.75,2023-12-05T02:00:00+00:00,2023-12-04T21:00:00-05:00,c,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um003,10.535357142857142,2023-12-05T02:00:00+00:00,2023-12-04T21:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),pm1,6.335714285714284,2023-12-05T02:00:00+00:00,2023-12-04T21:00:00-05:00,µg/m³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),voc,78.98571428571431,2023-12-05T02:00:00+00:00,2023-12-04T21:00:00-05:00,iaq,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um100,0.0007142857142857,2023-12-05T02:00:00+00:00,2023-12-04T21:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um050,0.0039285714285714,2023-12-05T02:00:00+00:00,2023-12-04T21:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),pressure,992.9346428571426,2023-12-05T02:00:00+00:00,2023-12-04T21:00:00-05:00,mb,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),pm10,9.632142857142858,2023-12-05T02:00:00+00:00,2023-12-04T21:00:00-05:00,µg/m³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um010,0.365,2023-12-05T02:00:00+00:00,2023-12-04T21:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),humidity,43.82142857142857,2023-12-05T02:00:00+00:00,2023-12-04T21:00:00-05:00,%,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um025,0.0264285714285714,2023-12-05T02:00:00+00:00,2023-12-04T21:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),pm25,8.585714285714287,2023-12-05T02:00:00+00:00,2023-12-04T21:00:00-05:00,µg/m³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um005,3.045714285714285,2023-12-05T02:00:00+00:00,2023-12-04T21:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um100,0.0,2023-12-05T01:00:00+00:00,2023-12-04T20:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um010,0.3273333333333332,2023-12-05T01:00:00+00:00,2023-12-04T20:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),pm1,6.099999999999999,2023-12-05T01:00:00+00:00,2023-12-04T20:00:00-05:00,µg/m³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),pm25,8.143333333333333,2023-12-05T01:00:00+00:00,2023-12-04T20:00:00-05:00,µg/m³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),pm10,9.103333333333332,2023-12-05T01:00:00+00:00,2023-12-04T20:00:00-05:00,µg/m³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),pressure,992.591,2023-12-05T01:00:00+00:00,2023-12-04T20:00:00-05:00,mb,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um050,0.005,2023-12-05T01:00:00+00:00,2023-12-04T20:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),humidity,42.8,2023-12-05T01:00:00+00:00,2023-12-04T20:00:00-05:00,%,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),temperature,48.4,2023-12-05T01:00:00+00:00,2023-12-04T20:00:00-05:00,c,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um005,2.9989999999999983,2023-12-05T01:00:00+00:00,2023-12-04T20:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um025,0.0206666666666666,2023-12-05T01:00:00+00:00,2023-12-04T20:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),voc,78.09,2023-12-05T01:00:00+00:00,2023-12-04T20:00:00-05:00,iaq,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um003,10.412333333333333,2023-12-05T01:00:00+00:00,2023-12-04T20:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um025,0.0210344827586206,2023-12-05T00:00:00+00:00,2023-12-04T19:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),temperature,47.48275862068966,2023-12-05T00:00:00+00:00,2023-12-04T19:00:00-05:00,c,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),pm25,7.544827586206896,2023-12-05T00:00:00+00:00,2023-12-04T19:00:00-05:00,µg/m³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),pm10,8.641379310344828,2023-12-05T00:00:00+00:00,2023-12-04T19:00:00-05:00,µg/m³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),pressure,991.8975862068964,2023-12-05T00:00:00+00:00,2023-12-04T19:00:00-05:00,mb,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um100,0.0003448275862068,2023-12-05T00:00:00+00:00,2023-12-04T19:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um010,0.2910344827586207,2023-12-05T00:00:00+00:00,2023-12-04T19:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um050,0.0072413793103448,2023-12-05T00:00:00+00:00,2023-12-04T19:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),voc,77.42758620689655,2023-12-05T00:00:00+00:00,2023-12-04T19:00:00-05:00,iaq,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),humidity,43.82758620689656,2023-12-05T00:00:00+00:00,2023-12-04T19:00:00-05:00,%,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um003,9.83655172413793,2023-12-05T00:00:00+00:00,2023-12-04T19:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um005,2.837586206896552,2023-12-05T00:00:00+00:00,2023-12-04T19:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),pm1,5.737931034482758,2023-12-05T00:00:00+00:00,2023-12-04T19:00:00-05:00,µg/m³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),temperature,46.92,2023-12-04T23:00:00+00:00,2023-12-04T18:00:00-05:00,c,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um050,0.0036,2023-12-04T23:00:00+00:00,2023-12-04T18:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um100,0.0004,2023-12-04T23:00:00+00:00,2023-12-04T18:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um025,0.0196,2023-12-04T23:00:00+00:00,2023-12-04T18:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),pm25,7.800000000000001,2023-12-04T23:00:00+00:00,2023-12-04T18:00:00-05:00,µg/m³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),pressure,991.11,2023-12-04T23:00:00+00:00,2023-12-04T18:00:00-05:00,mb,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),pm1,6.128000000000001,2023-12-04T23:00:00+00:00,2023-12-04T18:00:00-05:00,µg/m³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um005,2.923999999999999,2023-12-04T23:00:00+00:00,2023-12-04T18:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),humidity,44.88,2023-12-04T23:00:00+00:00,2023-12-04T18:00:00-05:00,%,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),voc,75.07600000000001,2023-12-04T23:00:00+00:00,2023-12-04T18:00:00-05:00,iaq,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um003,10.18,2023-12-04T23:00:00+00:00,2023-12-04T18:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),pm10,8.772,2023-12-04T23:00:00+00:00,2023-12-04T18:00:00-05:00,µg/m³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um010,0.2944,2023-12-04T23:00:00+00:00,2023-12-04T18:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),temperature,46.37931034482759,2023-12-04T22:00:00+00:00,2023-12-04T17:00:00-05:00,c,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um010,0.3386206896551723,2023-12-04T22:00:00+00:00,2023-12-04T17:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um025,0.0158620689655172,2023-12-04T22:00:00+00:00,2023-12-04T17:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um100,0.0,2023-12-04T22:00:00+00:00,2023-12-04T17:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um005,3.0217241379310344,2023-12-04T22:00:00+00:00,2023-12-04T17:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),pm1,6.486206896551724,2023-12-04T22:00:00+00:00,2023-12-04T17:00:00-05:00,µg/m³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),voc,67.71379310344828,2023-12-04T22:00:00+00:00,2023-12-04T17:00:00-05:00,iaq,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um050,0.0013793103448275,2023-12-04T22:00:00+00:00,2023-12-04T17:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),pm25,8.227586206896552,2023-12-04T22:00:00+00:00,2023-12-04T17:00:00-05:00,µg/m³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),pressure,990.3448275862067,2023-12-04T22:00:00+00:00,2023-12-04T17:00:00-05:00,mb,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),humidity,46.51724137931034,2023-12-04T22:00:00+00:00,2023-12-04T17:00:00-05:00,%,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um003,10.441724137931034,2023-12-04T22:00:00+00:00,2023-12-04T17:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),pm10,9.013793103448275,2023-12-04T22:00:00+00:00,2023-12-04T17:00:00-05:00,µg/m³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um005,3.77,2023-12-04T21:00:00+00:00,2023-12-04T16:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um003,12.9325,2023-12-04T21:00:00+00:00,2023-12-04T16:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um050,0.0049999999999999,2023-12-04T21:00:00+00:00,2023-12-04T16:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),pm25,11.28,2023-12-04T21:00:00+00:00,2023-12-04T16:00:00-05:00,µg/m³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),temperature,47.25,2023-12-04T21:00:00+00:00,2023-12-04T16:00:00-05:00,c,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),voc,70.40500000000002,2023-12-04T21:00:00+00:00,2023-12-04T16:00:00-05:00,iaq,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),pm10,12.325,2023-12-04T21:00:00+00:00,2023-12-04T16:00:00-05:00,µg/m³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um100,0.0,2023-12-04T21:00:00+00:00,2023-12-04T16:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um010,0.5015,2023-12-04T21:00:00+00:00,2023-12-04T16:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),pressure,989.3399999999998,2023-12-04T21:00:00+00:00,2023-12-04T16:00:00-05:00,mb,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um025,0.027,2023-12-04T21:00:00+00:00,2023-12-04T16:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),pm1,8.489999999999998,2023-12-04T21:00:00+00:00,2023-12-04T16:00:00-05:00,µg/m³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),humidity,46.3,2023-12-04T21:00:00+00:00,2023-12-04T16:00:00-05:00,%,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),pressure,988.485625,2023-12-04T20:00:00+00:00,2023-12-04T15:00:00-05:00,mb,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um100,0.0,2023-12-04T20:00:00+00:00,2023-12-04T15:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),pm10,11.156249999999998,2023-12-04T20:00:00+00:00,2023-12-04T15:00:00-05:00,µg/m³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um025,0.01875,2023-12-04T20:00:00+00:00,2023-12-04T15:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),temperature,47.5,2023-12-04T20:00:00+00:00,2023-12-04T15:00:00-05:00,c,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),pm25,10.3125,2023-12-04T20:00:00+00:00,2023-12-04T15:00:00-05:00,µg/m³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um050,0.001875,2023-12-04T20:00:00+00:00,2023-12-04T15:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),humidity,46.625,2023-12-04T20:00:00+00:00,2023-12-04T15:00:00-05:00,%,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),voc,67.825,2023-12-04T20:00:00+00:00,2023-12-04T15:00:00-05:00,iaq,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um003,12.229375,2023-12-04T20:00:00+00:00,2023-12-04T15:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um005,3.5525,2023-12-04T20:00:00+00:00,2023-12-04T15:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um010,0.44,2023-12-04T20:00:00+00:00,2023-12-04T15:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),pm1,7.94375,2023-12-04T20:00:00+00:00,2023-12-04T15:00:00-05:00,µg/m³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),temperature,52.833333333333336,2023-12-04T19:00:00+00:00,2023-12-04T14:00:00-05:00,c,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),voc,64.73333333333333,2023-12-04T19:00:00+00:00,2023-12-04T14:00:00-05:00,iaq,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),pressure,987.6633333333332,2023-12-04T19:00:00+00:00,2023-12-04T14:00:00-05:00,mb,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),pm10,6.983333333333333,2023-12-04T19:00:00+00:00,2023-12-04T14:00:00-05:00,µg/m³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um100,0.0,2023-12-04T19:00:00+00:00,2023-12-04T14:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um050,0.0,2023-12-04T19:00:00+00:00,2023-12-04T14:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um025,0.0116666666666666,2023-12-04T19:00:00+00:00,2023-12-04T14:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),humidity,39.833333333333336,2023-12-04T19:00:00+00:00,2023-12-04T14:00:00-05:00,%,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um010,0.2749999999999999,2023-12-04T19:00:00+00:00,2023-12-04T14:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um005,2.6316666666666664,2023-12-04T19:00:00+00:00,2023-12-04T14:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um003,8.951666666666668,2023-12-04T19:00:00+00:00,2023-12-04T14:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),pm25,6.183333333333334,2023-12-04T19:00:00+00:00,2023-12-04T14:00:00-05:00,µg/m³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),pm1,4.866666666666666,2023-12-04T19:00:00+00:00,2023-12-04T14:00:00-05:00,µg/m³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um025,0.045,2023-12-04T18:00:00+00:00,2023-12-04T13:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),pressure,987.4366666666666,2023-12-04T18:00:00+00:00,2023-12-04T13:00:00-05:00,mb,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),pm1,3.233333333333333,2023-12-04T18:00:00+00:00,2023-12-04T13:00:00-05:00,µg/m³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),um050,0.02,2023-12-04T18:00:00+00:00,2023-12-04T13:00:00-05:00,particles/cm³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),pm25,5.066666666666667,2023-12-04T18:00:00+00:00,2023-12-04T13:00:00-05:00,µg/m³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),temperature,48.5,2023-12-04T18:00:00+00:00,2023-12-04T13:00:00-05:00,c,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),pm10,7.300000000000001,2023-12-04T18:00:00+00:00,2023-12-04T13:00:00-05:00,µg/m³,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),voc,68.75,2023-12-04T18:00:00+00:00,2023-12-04T13:00:00-05:00,iaq,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
1092284,Wellington Place (elev: 90m),humidity,46.16666666666666,2023-12-04T18:00:00+00:00,2023-12-04T13:00:00-05:00,%,43.645042,-79.39397,NO,,False,,Community Organization,low-cost sensor
